Object_ID,Length,Gamma,1st_assignment,score1,2nd_assignment,score2,confidence
gi|10313991|ref|NC_002549.1|_316/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_317/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_318/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_319/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_320/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_321/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_322/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_323/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_324/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_325/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_326/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_327/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_328/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_329/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_330/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_331/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_332/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_333/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_334/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_335/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_336/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_337/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_338/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_339/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_340/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_341/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_342/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_343/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_344/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_345/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_346/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_347/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_348/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_349/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_350/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_351/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_352/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_353/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_354/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_355/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_356/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_357/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_358/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_359/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_360/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_361/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_362/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_363/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_364/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_365/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_366/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_367/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_368/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_369/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_370/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_371/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_372/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_373/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_374/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_375/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_376/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_377/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_378/1,301,0,NA,0,NA,0,0
gi|10313991|ref|NC_002549.1|_379/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_380/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_381/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_382/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_383/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_384/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_385/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_386/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_387/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_388/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_389/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_390/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_391/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_392/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_393/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_394/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_395/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_396/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_397/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_398/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_399/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_400/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_401/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_402/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_403/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_404/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_405/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_406/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_407/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_408/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_409/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_410/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_411/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_412/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_413/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_414/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_415/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_416/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_417/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_418/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_419/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_420/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_421/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_422/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_423/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_424/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_425/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_426/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_427/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_428/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_429/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_430/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_431/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_432/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_433/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_434/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_435/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_436/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_437/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_438/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_439/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_440/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_441/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_442/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_443/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_444/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_445/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_446/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_447/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_448/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_449/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_450/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_451/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_452/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_453/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_454/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_455/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_456/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_457/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_458/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_459/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_460/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_461/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_462/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_463/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_464/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_465/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_466/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_467/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_468/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_469/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_470/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_471/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_472/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_473/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_474/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_475/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_476/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_477/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_478/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_479/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_480/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_481/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_482/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_483/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_484/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_485/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_486/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_487/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_488/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_489/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_490/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_491/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_492/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_493/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_494/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_495/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_496/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_497/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_498/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_499/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_500/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_501/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_502/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_503/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_504/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_505/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_506/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_507/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_508/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_509/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_510/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_511/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_512/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_513/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_514/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_515/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_516/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_517/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_518/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_519/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_520/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_521/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_522/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_523/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_524/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_525/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_526/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_527/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_528/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_529/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_530/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_531/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_532/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_533/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_534/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_535/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_536/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_537/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_538/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_539/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_540/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_541/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_542/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_543/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_544/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_545/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_546/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_547/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_548/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_549/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_550/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_551/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_552/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_553/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_554/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_555/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_556/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_557/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_558/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_559/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_560/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_561/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_562/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_563/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_564/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_565/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_566/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_567/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_568/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_569/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_570/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_571/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_572/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_573/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_574/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_575/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_576/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_577/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_578/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_579/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_580/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_581/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_582/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_583/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_584/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_585/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_586/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_587/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_588/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_589/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_590/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_591/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_592/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_593/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_594/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_595/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_596/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_597/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_598/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_599/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_600/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_601/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_602/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_603/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_604/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_605/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_606/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_607/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_608/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_609/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_610/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_611/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_612/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_613/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_614/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_615/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_616/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_617/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_618/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_619/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_620/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_621/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_622/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_623/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_624/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_625/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_626/1,301,0.00363636,3052462,1,NA,0,1
gi|10313991|ref|NC_002549.1|_627/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_628/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_629/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_630/1,301,0.0109091,3052462,3,NA,0,1
gi|10313991|ref|NC_002549.1|_631/1,301,0.00727273,3052462,2,NA,0,1
gi|10313991|ref|NC_002549.1|_632/1,301,0.00727273,3052462,2,NA,0,1
